"COUNTRY","Country","ISC11_LEVEL_CAT","Level of education","REF_SECTOR","Reference sector","INDICATOR","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,20.913,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,19.939,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,21.917,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,21.398,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,20.583,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,20.348,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,20.85,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,19.833,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,23.044,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,22.148,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,22.709,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,21.96,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,22.287,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,22.319,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,23.044,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,22.148,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,22.709,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,21.96,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,22.287,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,22.319,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,9.493,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,9.448,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,9.219,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,9.416,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,9.39,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,9.076,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,10.757,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,10.423,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,12.392,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,10.757,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,10.423,,
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,12.392,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,7.347,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,7.835,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,7.928,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,7.352,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,7.881,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,7.907,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,7.247,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,6.979,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,8.358,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,7.247,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,6.979,,
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"GRC","Greece","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,8.358,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,21.03,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,21.169,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,21.271,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,21.231,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,21.977,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,21.77,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,21.172,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,21.318,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,21.39,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,21.334,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,22.189,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,22.034,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,20.215,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,20.368,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,20.652,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,20.718,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,20.99,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,20.627,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,20.215,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,21.123,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,21.309,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,21.334,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,21.753,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,21.419,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,,"z","Not applicable"
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,16.273,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,16.975,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,17.439,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,17.368,,
"HUN","Hungary","L1","Primary education (ISCED2011 level 1)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,17.004,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,20.863,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,20.851,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,20.731,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,20.655,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,20.628,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_T","All public and private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,20.815,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,21.119,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,20.884,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,20.727,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,20.615,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,20.622,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PUB","Public educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,20.798,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,19.513,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,20.679,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,20.749,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,20.851,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,20.659,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV","All private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,20.893,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,19.513,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2014","2014",,,"0","Units",,,21.592,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2015","2015",,,"0","Units",,,21.506,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2016","2016",,,"0","Units",,,21.54,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2017","2017",,,"0","Units",,,21.628,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_GOV","Government dependent private educational institutions","PERS_AVG_CLASS","Average class size ","2018","2018",,,"0","Units",,,21.692,,
"HUN","Hungary","L2","Lower secondary education (ISCED2011 level 2)","INST_PRIV_IND","Independent private educational institutions","PERS_AVG_CLASS","Average class size ","2013","2013",,,"0","Units",,,,"z","Not applicable"
